StrRef,Flags,SoundRef,VolumeVariance,PitchVariance,SoundLength
38900,7,vs_nneverxm_052,0,0,5.6378
38901,7,vs_nneverxm_053,0,0,5.6632
39021,7,vs_fshaldrf_057,0,0,3.3418
39022,7,vs_fshaldrf_058,0,0,2.8826
39023,7,vs_fshaldrf_059,0,0,5.4847
39030,7,vs_fshaldrf_055,0,0,5.4591
39031,7,vs_fshaldrf_056,0,0,9.1582
39032,7,vs_fshaldrf_060,0,0,7.1428
39042,7,vs_fshaldrf_054,0,0,0.9694
39291,7,vs_ngendm_227,0,0,9.7449
39292,7,vs_ngendm_228,0,0,9.5918
39293,7,vs_ngendm_229,0,0,9.9235
39294,7,vs_ngendm_292,0,0,8.4438
39295,7,vs_ngendm_291,0,0,8.3418
39296,7,vs_ngendm_230,0,0,10.2041
39297,7,vs_ngendm_231,0,0,9.5409
39298,7,vs_ngendm_232,0,0,12.6785
39299,7,vs_ngendm_293,0,0,7.2704
39300,7,vs_ngendm_290,0,0,8.1632
39301,7,vs_ngendm_294,0,0,11.4796
39302,7,vs_ngendm_233,0,0,6.4285
39303,7,vs_ngendm_287,0,0,10.3826
39304,7,vs_ngendm_288,0,0,8.9285
39305,7,vs_ngendm_289,0,0,9.5918
39306,7,vs_ngendm_234,0,0,9.0562
39307,7,vs_ngendm_235,0,0,16.1479
39308,7,vs_ngendm_236,0,0,11.8112
39309,7,vs_ngendm_237,0,0,4.6684
39310,7,vs_ngendm_286,0,0,7.551
39311,7,vs_ngendm_300,0,0,3.9031
39312,7,vs_ngendm_299,0,0,6.8368
39313,7,vs_ngendm_298,0,0,8.3674
39314,7,vs_ngendm_060,0,0,11.5306
39315,7,vs_ngendm_295,0,0,9.7194
39316,7,vs_ngendm_296,0,0,10.4082
39317,7,vs_ngendm_297,0,0,9.8215
39318,7,vs_ngendm_050,0,0,13.2909
39319,7,vs_ngendm_238,0,0,13.5969
39320,7,vs_ngendm_248,0,0,9.6938
39321,7,vs_ngendm_257,0,0,10.4847
39322,7,vs_ngendm_263,0,0,5.3826
39323,7,vs_ngendm_269,0,0,2.2194
39324,7,vs_ngendm_283,0,0,2.6275
39325,7,vs_ngendm_285,0,0,3.0357
39326,7,vs_ngendm_284,0,0,3.8265
39329,7,vs_ngendm_241,0,0,11.9388
39330,7,vs_ngendm_242,0,0,10.0765
39331,7,vs_ngendm_243,0,0,8.2653
39332,7,vs_ngendm_244,0,0,12.1173
39333,7,vs_ngendm_245,0,0,9.9745
39334,7,vs_ngendm_247,0,0,12.8572
39335,7,vs_ngendm_249,0,0,9.5153
39336,7,vs_ngendm_250,0,0,8.3928
39337,7,vs_ngendm_251,0,0,7.7041
39338,7,vs_ngendm_252,0,0,9.3112
39339,7,vs_ngendm_253,0,0,8.4184
39340,7,vs_ngendm_254,0,0,8.4694
39341,7,vs_ngendm_255,0,0,12.3725
39342,7,vs_ngendm_256,0,0,8.1888
39343,7,vs_ngendm_258,0,0,10.6632
39344,7,vs_ngendm_259,0,0,8.2909
39345,7,vs_ngendm_260,0,0,9.9235
39346,7,vs_ngendm_261,0,0,9.7959
39347,7,vs_ngendm_262,0,0,10.0
39348,7,vs_ngendm_246,0,0,8.9285
39351,7,vs_ngendm_266,0,0,7.8572
39352,7,vs_ngendm_267,0,0,6.9132
39353,7,vs_ngendm_268,0,0,7.1938
39354,7,vs_ngendm_270,0,0,7.7296
39355,7,vs_ngendm_271,0,0,6.9898
39356,7,vs_ngendm_272,0,0,9.3622
39357,7,vs_ngendm_279,0,0,11.6072
39358,7,vs_ngendm_273,0,0,10.7143
39359,7,vs_ngendm_274,0,0,8.5459
39360,7,vs_ngendm_275,0,0,10.7143
39361,7,vs_ngendm_276,0,0,7.0663
39362,7,vs_ngendm_277,0,0,7.8572
39363,7,vs_ngendm_278,0,0,10.2806
39364,7,vs_ngendm_280,0,0,9.6174
39365,7,vs_ngendm_281,0,0,9.6428
39366,7,vs_ngendm_282,0,0,1.4541
39367,7,vs_ngendm_061,0,0,9.2602
39368,7,vs_ngendm_062,0,0,8.9285
39369,7,vs_ngendm_063,0,0,10.5357
39370,7,vs_ngendm_064,0,0,9.3878
39371,7,vs_ngendm_065,0,0,7.9847
39372,7,vs_ngendm_066,0,0,8.6735
39373,7,vs_ngendm_067,0,0,9.8469
39374,7,vs_ngendm_068,0,0,11.6582
39375,7,vs_ngendm_069,0,0,5.8418
39376,7,vs_ngendm_070,0,0,7.7296
39377,7,vs_ngendm_071,0,0,7.6785
39378,7,vs_ngendm_072,0,0,8.1888
39379,7,vs_ngendm_073,0,0,9.4898
39381,7,vs_ngendm_051,0,0,8.3928
39382,7,vs_ngendm_052,0,0,11.5562
39383,7,vs_ngendm_053,0,0,8.6735
39384,7,vs_ngendm_054,0,0,9.4643
39385,7,vs_ngendm_055,0,0,12.1173
39386,7,vs_ngendm_056,0,0,4.4132
39387,7,vs_ngendm_057,0,0,7.0409
39388,7,vs_ngendm_058,0,0,10.7653
39389,7,vs_ngendm_059,0,0,11.0715
39391,7,vs_ngendm_225,0,0,5.7909
39393,7,vs_ngendm_075,0,0,9.0816
39394,7,vs_ngendm_126,0,0,9.0051
39395,7,vs_ngendm_169,0,0,9.6174
39396,7,vs_ngendm_207,0,0,7.449
39398,7,vs_ngendm_275,0,0,10.7143
39399,7,vs_ngendm_278,0,0,10.2806
39401,7,vs_ngendm_120,0,0,8.6225
39402,7,vs_ngendm_121,0,0,8.5204
39404,7,vs_ngendm_076,0,0,7.6275
39406,7,vs_ngendm_115,0,0,8.3674
39407,7,vs_ngendm_116,0,0,8.8775
39408,7,vs_ngendm_118,0,0,8.5204
39409,7,vs_ngendm_117,0,0,8.6735
39410,7,vs_ngendm_077,0,0,8.4438
39411,7,vs_ngendm_078,0,0,10.9184
39412,7,vs_ngendm_079,0,0,8.0357
39413,7,vs_ngendm_112,0,0,9.9235
39414,7,vs_ngendm_113,0,0,7.8062
39415,7,vs_ngendm_114,0,0,7.1684
39416,7,vs_ngendm_080,0,0,8.7245
39417,7,vs_ngendm_081,0,0,9.1837
39418,7,vs_ngendm_082,0,0,9.7449
39419,7,vs_ngendm_083,0,0,12.7296
39420,7,vs_ngendm_084,0,0,12.5765
39421,7,vs_ngendm_085,0,0,8.9285
39422,7,vs_ngendm_110,0,0,3.3163
39423,7,vs_ngendm_111,0,0,10.3062
39424,7,vs_ngendm_086,0,0,6.8878
39425,7,vs_ngendm_087,0,0,9.3112
39426,7,vs_ngendm_088,0,0,11.6582
39427,7,vs_ngendm_089,0,0,11.0715
39428,7,vs_ngendm_090,0,0,13.852
39429,7,vs_ngendm_091,0,0,10.7653
39430,7,vs_ngendm_092,0,0,10.9949
39431,7,vs_ngendm_108,0,0,9.9235
39432,7,vs_ngendm_109,0,0,10.5102
39433,7,vs_ngendm_093,0,0,8.3674
39434,7,vs_ngendm_094,0,0,9.5409
39435,7,vs_ngendm_095,0,0,7.6531
39436,7,vs_ngendm_096,0,0,12.1173
39437,7,vs_ngendm_107,0,0,10.6632
39438,7,vs_ngendm_097,0,0,7.2704
39439,7,vs_ngendm_098,0,0,11.3265
39440,7,vs_ngendm_099,0,0,11.2755
39441,7,vs_ngendm_100,0,0,10.2806
39442,7,vs_ngendm_101,0,0,5.1531
39443,7,vs_ngendm_104,0,0,5.4082
39444,7,vs_ngendm_105,0,0,4.949
39445,7,vs_ngendm_106,0,0,3.9541
39448,7,vs_ngendm_166,0,0,2.9591
39450,7,vs_ngendm_127,0,0,11.8878
39451,7,vs_ngendm_128,0,0,9.5409
39452,7,vs_ngendm_129,0,0,9.2857
39453,7,vs_ngendm_130,0,0,10.9694
39454,7,vs_ngendm_131,0,0,9.0051
39455,7,vs_ngendm_165,0,0,11.6326
39456,7,vs_ngendm_164,0,0,9.4643
39457,7,vs_ngendm_163,0,0,12.3469
39458,7,vs_ngendm_132,0,0,10.9184
39459,7,vs_ngendm_133,0,0,11.5051
39460,7,vs_ngendm_134,0,0,9.6684
39461,7,vs_ngendm_135,0,0,7.8572
39462,7,vs_ngendm_136,0,0,10.0765
39463,7,vs_ngendm_137,0,0,10.8673
39464,7,vs_ngendm_138,0,0,10.2551
39465,7,vs_ngendm_144,0,0,8.4184
39466,7,vs_ngendm_139,0,0,9.1327
39467,7,vs_ngendm_140,0,0,6.8878
39469,7,vs_ngendm_142,0,0,8.6225
39470,7,vs_ngendm_143,0,0,3.7245
39471,7,vs_ngendm_145,0,0,9.3112
39472,7,vs_ngendm_146,0,0,9.6428
39473,7,vs_ngendm_147,0,0,10.2296
39474,7,vs_ngendm_148,0,0,3.6735
39475,7,vs_ngendm_149,0,0,8.4438
39476,7,vs_ngendm_150,0,0,7.2704
39477,7,vs_ngendm_151,0,0,7.1938
39478,7,vs_ngendm_152,0,0,6.2755
39479,7,vs_ngendm_153,0,0,10.1531
39480,7,vs_ngendm_154,0,0,5.7909
39481,7,vs_ngendm_161,0,0,8.7755
39482,7,vs_ngendm_155,0,0,9.8469
39483,7,vs_ngendm_162,0,0,8.699
39484,7,vs_ngendm_156,0,0,4.6684
39485,7,vs_ngendm_160,0,0,6.0459
39486,7,vs_ngendm_157,0,0,6.7857
39490,7,vs_ngendm_170,0,0,6.7602
39492,7,vs_ngendm_171,0,0,9.3112
39493,7,vs_ngendm_203,0,0,7.5255
39494,7,vs_ngendm_172,0,0,9.0051
39495,7,vs_ngendm_173,0,0,9.5153
39496,7,vs_ngendm_174,0,0,10.7653
39497,7,vs_ngendm_201,0,0,9.3112
39498,7,vs_ngendm_202,0,0,9.7959
39499,7,vs_ngendm_175,0,0,8.4438
39500,7,vs_ngendm_176,0,0,8.9796
39501,7,vs_ngendm_177,0,0,11.5306
39503,7,vs_ngendm_178,0,0,3.5969
39504,7,vs_ngendm_200,0,0,4.0051
39505,7,vs_ngendm_179,0,0,9.2347
39506,7,vs_ngendm_180,0,0,12.2959
39507,7,vs_ngendm_181,0,0,12.0918
39508,7,vs_ngendm_182,0,0,9.7704
39509,7,vs_ngendm_197,0,0,6.7602
39510,7,vs_ngendm_198,0,0,12.0918
39511,7,vs_ngendm_183,0,0,13.4184
39512,7,vs_ngendm_184,0,0,8.1888
39513,7,vs_ngendm_185,0,0,12.1428
39514,7,vs_ngendm_186,0,0,4.4132
39515,7,vs_ngendm_193,0,0,5.8928
39517,7,vs_ngendm_195,0,0,11.9643
39518,7,vs_ngendm_196,0,0,11.5051
39519,7,vs_ngendm_187,0,0,9.4898
39520,7,vs_ngendm_188,0,0,11.7857
39521,7,vs_ngendm_191,0,0,5.3826
39525,7,vs_ngendm_222,0,0,4.6174
39526,7,vs_ngendm_208,0,0,7.1174
39527,7,vs_ngendm_221,0,0,6.8622
39528,7,vs_ngendm_209,0,0,8.801
39529,7,vs_ngendm_210,0,0,14.5663
39531,7,vs_ngendm_211,0,0,10.4847
39532,7,vs_ngendm_219,0,0,11.8622
39533,7,vs_ngendm_212,0,0,5.9694
39534,7,vs_ngendm_213,0,0,5.3062
39535,7,vs_ngendm_214,0,0,12.551
39537,7,vs_ngendm_217,0,0,4.1837
39538,7,vs_ngendm_215,0,0,1.8878
39540,7,vs_ngendm_122,0,0,3.7245
39541,7,vs_ngendm_124,0,0,4.4132
39542,7,vs_ngendm_102,0,0,3.3928
39543,7,vs_ngendm_167,0,0,3.0868
39544,7,vs_ngendm_168,0,0,8.0357
39545,7,vs_ngendm_158,0,0,7.8572
39546,7,vs_ngendm_205,0,0,4.949
39547,7,vs_ngendm_206,0,0,3.5204
39548,7,vs_ngendm_199,0,0,4.8215
39549,7,vs_ngendm_194,0,0,4.5663
39550,7,vs_ngendm_192,0,0,5.2551
39551,7,vs_ngendm_190,0,0,10.1021
39552,7,vs_ngendm_189,0,0,7.7806
39553,7,vs_ngendm_220,0,0,9.2857
39554,7,vs_ngendm_218,0,0,8.9541
39555,7,vs_ngendm_216,0,0,4.0816
39758,7,vs_naribetf_292,0,0,9.5409
39759,7,vs_naribetf_293,0,0,6.7602
39760,7,vs_naribetf_473,0,0,6.3775
39761,7,vs_naribetf_294,0,0,8.6735
39762,7,vs_naribetf_295,0,0,9.6428
39763,7,vs_naribetf_296,0,0,8.0102
39764,7,vs_naribetf_297,0,0,9.8725
39765,7,vs_naribetf_298,0,0,11.8622
39766,7,vs_naribetf_472,0,0,7.1428
39767,7,vs_naribetf_299,0,0,2.1684
39768,7,vs_naribetf_300,0,0,9.3878
39769,7,vs_naribetf_301,0,0,11.6837
39770,7,vs_naribetf_302,0,0,5.4591
39771,7,vs_naribetf_303,0,0,10.3316
39772,7,vs_naribetf_304,0,0,12.3979
39773,7,vs_naribetf_305,0,0,7.2449
39774,7,vs_naribetf_306,0,0,8.2653
39775,7,vs_naribetf_307,0,0,7.3469
39776,7,vs_naribetf_308,0,0,9.0306
39777,7,vs_naribetf_309,0,0,7.0918
39778,7,vs_naribetf_310,0,0,6.8112
39779,7,vs_naribetf_311,0,0,10.3316
39780,7,vs_naribetf_312,0,0,0.6888
39781,7,vs_naribetf_467,0,0,6.0969
39782,7,vs_naribetf_464,0,0,6.7602
39783,7,vs_naribetf_465,0,0,7.0918
39784,7,vs_naribetf_466,0,0,10.4847
39785,7,vs_naribetf_462,0,0,10.6888
39786,7,vs_naribetf_463,0,0,6.1479
39787,7,vs_naribetf_471,0,0,1.1735
39788,7,vs_naribetf_468,0,0,0.8674
39789,7,vs_naribetf_469,0,0,2.9591
39790,7,vs_naribetf_470,0,0,4.0306
39794,7,vs_naribetf_316,0,0,7.7806
39795,7,vs_naribetf_317,0,0,8.3928
39796,7,vs_naribetf_318,0,0,7.8316
39797,7,vs_naribetf_319,0,0,8.699
39798,7,vs_naribetf_321,0,0,4.3878
39799,7,vs_naribetf_322,0,0,3.6479
39800,7,vs_naribetf_320,0,0,7.3469
39801,7,vs_naribetf_323,0,0,7.8316
39802,7,vs_naribetf_325,0,0,6.5306
39803,7,vs_naribetf_324,0,0,6.8878
39804,7,vs_naribetf_474,0,0,8.0102
39805,7,vs_naribetf_475,0,0,10.1531
39806,7,vs_naribetf_476,0,0,10.8418
39807,7,vs_naribetf_477,0,0,2.8572
39808,7,vs_naribetf_291,0,0,8.1122
39809,7,vs_naribetf_356,0,0,10.7398
39810,7,vs_naribetf_357,0,0,9.4132
39811,7,vs_naribetf_326,0,0,13.5204
39812,7,vs_naribetf_359,0,0,9.3622
39813,7,vs_naribetf_360,0,0,10.6888
39814,7,vs_naribetf_361,0,0,9.3622
39815,7,vs_naribetf_327,0,0,8.4184
39816,7,vs_naribetf_358,0,0,6.6327
39817,7,vs_naribetf_328,0,0,11.4541
39818,7,vs_naribetf_329,0,0,9.1072
39819,7,vs_naribetf_346,0,0,8.2398
39820,7,vs_naribetf_342,0,0,7.9847
39821,7,vs_naribetf_347,0,0,8.2143
39822,7,vs_naribetf_348,0,0,7.1684
39823,7,vs_naribetf_349,0,0,7.9082
39824,7,vs_naribetf_351,0,0,5.8928
39825,7,vs_naribetf_350,0,0,8.1122
39826,7,vs_naribetf_352,0,0,10.4847
39827,7,vs_naribetf_354,0,0,10.6632
39828,7,vs_naribetf_353,0,0,6.8112
39829,7,vs_naribetf_355,0,0,9.4132
39830,7,vs_naribetf_330,0,0,9.4132
39831,7,vs_naribetf_343,0,0,7.0918
39832,7,vs_naribetf_344,0,0,9.1837
39833,7,vs_naribetf_345,0,0,7.5255
39835,7,vs_naribetf_340,0,0,4.1326
39837,7,vs_naribetf_331,0,0,8.8521
39838,7,vs_naribetf_332,0,0,9.1837
39839,7,vs_naribetf_333,0,0,10.0765
39840,7,vs_naribetf_334,0,0,7.7296
39841,7,vs_naribetf_336,0,0,8.648
39842,7,vs_naribetf_337,0,0,11.2245
39843,7,vs_naribetf_338,0,0,8.3163
39844,7,vs_naribetf_335,0,0,7.7296
39845,7,vs_naribetf_362,0,0,4.2091
39846,7,vs_naribetf_363,0,0,10.8673
39847,7,vs_naribetf_391,0,0,8.8775
39848,7,vs_naribetf_364,0,0,11.352
39849,7,vs_naribetf_365,0,0,7.7806
39850,7,vs_naribetf_366,0,0,9.4898
39851,7,vs_naribetf_367,0,0,7.4235
39852,7,vs_naribetf_389,0,0,9.4132
39853,7,vs_naribetf_390,0,0,6.8622
39854,7,vs_naribetf_369,0,0,8.3163
39855,7,vs_naribetf_370,0,0,3.5204
39856,7,vs_naribetf_371,0,0,11.8112
39858,7,vs_naribetf_372,0,0,5.4591
39860,7,vs_naribetf_388,0,0,5.7653
39861,7,vs_naribetf_373,0,0,15.1531
39862,7,vs_naribetf_374,0,0,11.0204
39863,7,vs_naribetf_375,0,0,15.6632
39864,7,vs_naribetf_376,0,0,12.8062
39865,7,vs_naribetf_377,0,0,10.9184
39866,7,vs_naribetf_378,0,0,6.6837
39867,7,vs_naribetf_379,0,0,9.8725
39868,7,vs_naribetf_380,0,0,6.4796
39869,7,vs_naribetf_386,0,0,8.9796
39870,7,vs_naribetf_381,0,0,10.9949
39871,7,vs_naribetf_382,0,0,8.9285
39872,7,vs_naribetf_384,0,0,9.4898
39873,7,vs_naribetf_383,0,0,8.9285
39874,7,vs_naribetf_385,0,0,7.7296
39875,7,vs_naribetf_392,0,0,7.5255
39876,7,vs_naribetf_431,0,0,4.0051
39877,7,vs_naribetf_430,0,0,8.2398
39878,7,vs_naribetf_393,0,0,8.0868
39879,7,vs_naribetf_394,0,0,11.9898
39880,7,vs_naribetf_395,0,0,6.7602
39881,7,vs_naribetf_396,0,0,8.2143
39882,7,vs_naribetf_397,0,0,7.9847
39883,7,vs_naribetf_428,0,0,7.8572
39884,7,vs_naribetf_429,0,0,5.3572
39885,7,vs_naribetf_398,0,0,9.3622
39886,7,vs_naribetf_399,0,0,9.5918
39887,7,vs_naribetf_400,0,0,10.6632
39888,7,vs_naribetf_401,0,0,10.5868
39889,7,vs_naribetf_402,0,0,8.6225
39890,7,vs_naribetf_425,0,0,7.7806
39891,7,vs_naribetf_426,0,0,3.3418
39892,7,vs_naribetf_427,0,0,7.0918
39893,7,vs_naribetf_403,0,0,9.5409
39894,7,vs_naribetf_404,0,0,7.7296
39895,7,vs_naribetf_405,0,0,8.3418
39896,7,vs_naribetf_406,0,0,9.8215
39897,7,vs_naribetf_423,0,0,4.2602
39898,7,vs_naribetf_424,0,0,8.75
39899,7,vs_naribetf_407,0,0,12.7041
39900,7,vs_naribetf_408,0,0,11.4285
39901,7,vs_naribetf_420,0,0,3.0357
39902,7,vs_naribetf_422,0,0,2.9847
39903,7,vs_naribetf_417,0,0,8.9796
39904,7,vs_naribetf_418,0,0,11.7602
39905,7,vs_naribetf_409,0,0,6.5562
39906,7,vs_naribetf_419,0,0,6.6072
39907,7,vs_naribetf_421,0,0,1.7091
39908,7,vs_naribetf_410,0,0,7.8316
39909,7,vs_naribetf_416,0,0,8.6735
39910,7,vs_naribetf_411,0,0,9.8979
39911,7,vs_naribetf_413,0,0,8.9285
39912,7,vs_naribetf_414,0,0,11.4541
39913,7,vs_naribetf_415,0,0,4.949
39914,7,vs_naribetf_412,0,0,4.4388
39915,7,vs_naribetf_432,0,0,10.4591
39916,7,vs_naribetf_433,0,0,8.4949
39917,7,vs_naribetf_434,0,0,10.6888
39918,7,vs_naribetf_435,0,0,11.6582
39919,7,vs_naribetf_458,0,0,12.0409
39920,7,vs_naribetf_459,0,0,10.1531
39921,7,vs_naribetf_460,0,0,8.9285
39922,7,vs_naribetf_461,0,0,9.2091
39923,7,vs_naribetf_436,0,0,9.6684
39924,7,vs_naribetf_437,0,0,11.1225
39925,7,vs_naribetf_438,0,0,11.199
39926,7,vs_naribetf_456,0,0,11.301
39927,7,vs_naribetf_457,0,0,12.9847
39928,7,vs_naribetf_439,0,0,13.1632
39929,7,vs_naribetf_440,0,0,13.6225
39930,7,vs_naribetf_441,0,0,10.2551
39931,7,vs_naribetf_442,0,0,10.7398
39932,7,vs_naribetf_452,0,0,8.9285
39933,7,vs_naribetf_453,0,0,5.9438
39934,7,vs_naribetf_454,0,0,7.6275
39935,7,vs_naribetf_455,0,0,5.3316
39936,7,vs_naribetf_443,0,0,9.0051
39937,7,vs_naribetf_451,0,0,13.2653
39938,7,vs_naribetf_444,0,0,11.4796
39939,7,vs_naribetf_445,0,0,8.699
39940,7,vs_naribetf_446,0,0,9.2091
39941,7,vs_naribetf_450,0,0,5.1785
39942,7,vs_naribetf_447,0,0,8.5969
39943,7,vs_naribetf_448,0,0,4.4643
39944,7,vs_naribetf_449,0,0,8.5204
39945,7,vs_naribetf_290,0,0,3.6735
39997,7,vs_nwizarf1_054,0,0,5.0255
40160,7,vs_nx0asabm_050,0,0,2.9337
40161,7,vs_nx0asabm_051,0,0,2.9081
40162,7,vs_nx0asabm_052,0,0,4.7449
40163,7,vs_nx0asabm_053,0,0,3.3418
40164,7,vs_nx0asabm_054,0,0,3.801
40165,7,vs_nx0asabm_055,0,0,3.8521
40166,7,vs_nx0asabm_056,0,0,4.0816
40167,7,vs_nx0asabm_057,0,0,1.0715
40168,7,vs_nx0asabm_058,0,0,1.4796
40169,7,vs_nx0asabm_059,0,0,1.7602
40170,7,vs_nx0ashtm_050,0,0,5.5357
40171,7,vs_nx0asabm_060,0,0,4.2602
40172,7,vs_nx0asabm_061,0,0,2.8062
40173,7,vs_nx0ashtm_051,0,0,5.2041
40174,7,vs_nx0asabm_062,0,0,1.301
40175,7,vs_nx0ashtm_052,0,0,4.7194
40176,7,vs_nx0asabm_063,0,0,2.8572
40177,7,vs_nx0ashtm_053,0,0,7.8827
40178,7,vs_nx0ashtm_054,0,0,6.7091
40179,7,vs_nx0ashtm_055,0,0,12.7806
40180,7,vs_nx0ashtm_056,0,0,11.1225
40181,7,vs_nx0ashtm_057,0,0,10.6122
40182,7,vs_nx0ashtm_058,0,0,7.6275
40183,7,vs_nx0ashtm_059,0,0,6.8112
40184,7,vs_nx0ashtm_060,0,0,3.9541
40185,7,vs_nx0ashtm_061,0,0,8.7245
40287,7,vs_nx0heur2_067,0,0,6.9388
40288,7,vs_nx0jnah2_057,0,0,6.4796
40289,7,vs_nx0heur2_068,0,0,10.5102
40290,7,vs_nx0jnah2_058,0,0,3.4438
40291,7,vs_nx0heur2_069,0,0,9.8215
40292,7,vs_fx0dumbm_enmy,0,0,3.0357
40293,7,vs_nx0heur2_070,0,0,4.3112
40294,7,vs_nx0jnah2_059,0,0,5.8418
41874,7,vs_nxxgrdm1_054,0,0,4.5409
41891,7,vs_nxxgrdm1_053,0,0,7.4745
41942,7,vs_norcambm_050,0,0,13.8775
41948,7,vs_norcambm_051,0,0,12.6785
41949,7,vs_norcambm_052,0,0,11.5306
42035,7,vs_nbarbaf1_069,0,0,10.2806
42041,7,vs_nbarbaf1_070,0,0,7.1684
42042,7,vs_nbarbaf1_071,0,0,3.801
42183,7,vs_nsuccf_058,0,0,7.8316
42184,7,vs_nsuccf_056,0,0,9.7704
42185,7,vs_nsuccf_057,0,0,6.5816
42252,7,vs_nsuccf_055,0,0,5.1531
42253,7,vs_nsuccf_054,0,0,9.1327
42256,7,vs_nsuccf_050,0,0,7.2959
42257,7,vs_nsuccf_051,0,0,12.0663
42258,7,vs_nsuccf_052,0,0,7.8572
42259,7,vs_nsuccf_053,0,0,4.2347
42330,7,vs_nnwgrdm1_053,0,0,3.4184
42331,7,vs_nnwgrdm1_055,0,0,4.5409
42334,7,vs_nnwgrdm1_054,0,0,4.0306
42465,7,vs_nclerim1_050,0,0,5.2296
42466,7,vs_nclerim1_051,0,0,6.4285
42467,7,vs_nclerim1_052,0,0,5.0
42517,7,vs_nmoragf_050,0,0,8.4438
42518,7,vs_nmaugrim_050,0,0,10.9184
42519,7,vs_naribetf_478,0,0,1.5816
42520,7,vs_nmaugrim_051,0,0,5.8163
42521,7,vs_naribetf_479,0,0,2.3979
42522,7,vs_nmaugrim_052,0,0,5.8418
42523,7,vs_naribetf_480,0,0,3.75
42524,7,vs_nmoragf_051,0,0,10.7398
42525,7,vs_nmoragf_052,0,0,5.1275
42526,7,vs_nmoragf_053,0,0,11.9388
42951,7,vs_ngendm_310,0,0,8.4694
42952,7,vs_ngendm_317,0,0,7.9082
42953,7,vs_ngendm_318,0,0,8.3928
42954,7,vs_ngendm_325,0,0,8.648
42955,7,vs_ngendm_319,0,0,8.1632
42956,7,vs_ngendm_321,0,0,10.6378
42957,7,vs_ngendm_322,0,0,7.6275
42958,7,vs_ngendm_323,0,0,9.1837
42959,7,vs_ngendm_324,0,0,6.6837
42960,7,vs_ngendm_326,0,0,8.4694
42961,7,vs_ngendm_328,0,0,12.1428
42962,7,vs_ngendm_330,0,0,11.1479
42963,7,vs_ngendm_331,0,0,10.3062
42964,7,vs_ngendm_333,0,0,7.0409
42965,7,vs_ngendm_335,0,0,10.0765
42966,7,vs_ngendm_339,0,0,5.1785
42967,7,vs_ngendm_334,0,0,10.8163
42968,7,vs_ngendm_364,0,0,7.1938
42969,7,vs_ngendm_344,0,0,2.9591
42970,7,vs_ngendm_366,0,0,13.3673
42971,7,vs_ngendm_345,0,0,5.0765
42972,7,vs_ngendm_346,0,0,11.1735
42973,7,vs_ngendm_347,0,0,11.3775
42974,7,vs_ngendm_349,0,0,9.5918
42975,7,vs_ngendm_361,0,0,9.949
42976,7,vs_ngendm_362,0,0,9.8725
42977,7,vs_ngendm_350,0,0,9.0562
42978,7,vs_ngendm_355,0,0,14.8979
42979,7,vs_ngendm_356,0,0,12.3215
42980,7,vs_ngendm_351,0,0,12.449
42981,7,vs_ngendm_352,0,0,10.6888
42982,7,vs_ngendm_358,0,0,8.8521
42983,7,vs_ngendm_359,0,0,8.7245
42984,7,vs_ngendm_360,0,0,7.5765
42985,7,vs_ngendm_367,0,0,11.25
42986,7,vs_ngendm_368,0,0,7.6531
42987,7,vs_ngendm_416,0,0,13.4184
42988,7,vs_ngendm_402,0,0,10.5357
42989,7,vs_ngendm_403,0,0,7.8316
42990,7,vs_ngendm_414,0,0,10.9184
42991,7,vs_ngendm_404,0,0,8.2653
42992,7,vs_ngendm_405,0,0,12.4745
42993,7,vs_ngendm_411,0,0,10.051
42994,7,vs_ngendm_412,0,0,9.5153
42995,7,vs_ngendm_415,0,0,10.1021
42996,7,vs_ngendm_387,0,0,2.0409
42997,7,vs_ngendm_413,0,0,11.6582
42998,7,vs_ngendm_388,0,0,11.7091
42999,7,vs_ngendm_390,0,0,13.9541
43000,7,vs_ngendm_391,0,0,11.1735
43001,7,vs_ngendm_392,0,0,13.4184
43002,7,vs_ngendm_401,0,0,8.4694
43003,7,vs_ngendm_397,0,0,9.1327
43004,7,vs_ngendm_398,0,0,7.6275
43005,7,vs_ngendm_400,0,0,11.4541
43006,7,vs_ngendm_399,0,0,2.1684
43007,7,vs_ngendm_393,0,0,3.6735
43008,7,vs_ngendm_394,0,0,11.4796
43009,7,vs_ngendm_395,0,0,11.5562
43010,7,vs_ngendm_433,0,0,11.7857
43011,7,vs_ngendm_458,0,0,10.8673
43012,7,vs_ngendm_417,0,0,11.0715
43013,7,vs_ngendm_419,0,0,13.3163
43014,7,vs_ngendm_420,0,0,14.6428
43015,7,vs_ngendm_422,0,0,10.8673
43016,7,vs_ngendm_418,0,0,14.8469
43017,7,vs_ngendm_427,0,0,6.9643
43018,7,vs_ngendm_428,0,0,10.9438
43019,7,vs_ngendm_423,0,0,10.1785
43020,7,vs_ngendm_424,0,0,7.0153
43021,7,vs_ngendm_425,0,0,10.7909
43022,7,vs_ngendm_459,0,0,8.2398
43023,7,vs_ngendm_426,0,0,5.8674
43024,7,vs_ngendm_337,0,0,10.6378
43026,7,vs_ngendm_313,0,0,10.7909
43027,7,vs_ngendm_314,0,0,7.6021
43028,7,vs_ngendm_315,0,0,6.6327
43029,7,vs_ngendm_316,0,0,6.8112
43030,7,vs_ngendm_340,0,0,2.8062
43031,7,vs_ngendm_320,0,0,9.2091
